idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poacm_s	poa00	pdi00	pdiuc_s	pdiuc	pdinw	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tintrch_s	tin_s	thl_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
114	11403	11401	11402	0	29	1	0	10	1	0	0	0	0	0	3	5	0	0	0	0	0	15	0	0	0	40	1493.35	1493.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204.74	271.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1288.61	0	1288.61	231.95	85.75	0	0	0	85.75	0	85.75	115.97	0	0	0	0	0	0	0	0	1493.35	145.75	22.4	36.59	204.74	1493.35	145.75	97.07	28.82	0	0	271.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.97	115.97	0	99.87	99.87	0	46.34	46.34	1288.61	231.95	85.75	0	0	85.75	0	171.49	1086.89	539	865.06	1055.56	0.15	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1493.35	1493.35	0	0	0	0	1493.35	0	201.72	201.72	0	201.72	0	204.74	0	0	271.64	204.74	1086.89	1493.35	1493.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1493.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406.46	1086.89	1493.35	0	1288.61	1288.61	1493.35	1288.61	1288.61	0	1086.89	0	1288.61	0	1086.89	0	0	1086.89	1086.89	11403	0	0
115	11501	0	0	0	58	1	0	10	5	0	0	0	0	0	4	7	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	1477.79	0.15	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11501	0	0
116	11601	0	0	0	27	0	0	10	1	0	0	0	0	0	4	9	0	0	0	0	0	15	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	1477.79	0.15	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11601	0	0
117	11701	0	0	11702	66	1	0	10	1	0	0	0	0	0	5	6	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1759	0	0	0	0	1759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1759	0	1759	316.62	133.96	0	0	0	136.6	0	133.96	158.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.31	158.31	0	136.32	136.32	0	46.34	46.34	1759	316.62	133.96	0	0	0	0	270.57	1466.72	539	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1759	1759	1759	292.27	292.27	0	292.27	0	0	0	0	0	0	1466.72	1759	1759	0	0	0	1759	0	0	0	0	0	0	0	0	1759	0	0	0	0	0	0	0	0	0	0	0	1759	0	0	0	0	0	0	0	0	0	292.27	1466.72	0	0	1759	1759	1759	1759	1759	0	1466.72	1759	1759	0	1466.72	1759	0	1466.72	1466.72	11702	0	1
117	11702	0	0	11701	71	0	0	10	5	0	0	0	0	0	4	9	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1810.56	0	0	0	0	1810.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1810.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1810.56	0	1810.56	325.9	139.25	0	0	0	136.6	0	139.25	162.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.95	162.95	0	140.32	140.32	0	46.34	46.34	1810.56	325.9	139.25	0	0	273.21	0	275.85	1508.36	539	1784.78	1055.56	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1810.56	1810.56	1810.56	302.2	302.2	0	302.2	0	0	0	0	0	0	1508.36	1810.56	1810.56	0	0	0	1810.56	0	0	0	0	0	0	0	0	1810.56	0	0	0	0	0	0	0	0	0	0	0	1810.56	0	0	0	0	0	0	0	0	0	302.2	1508.36	0	0	1810.56	1810.56	1810.56	1810.56	1810.56	0	1508.36	1810.56	1810.56	0	1508.36	1810.56	0	1508.36	1508.36	11702	0	0
118	11801	0	0	11802	46	1	0	10	2	0	0	0	0	0	3	2	0	0	0	0	0	15	0	0	0	37	2461.28	2461.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337.44	510.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2123.84	0	2123.84	0	127.9	2151.93	387.35	46.34	126.23	0	171.36	191.15	0	0	0	0	0	0	0	0	2461.28	240.22	36.92	60.3	337.44	2461.28	240.22	159.98	47.5	60.3	2.46	510.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191.15	191.15	0	164.6	164.6	0	0	46.34	2123.84	382.29	171.36	0	0	0	0	254.14	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2461.28	2461.28	0	0	0	0	2461.28	0	362.5	362.5	0	362.5	0	337.44	0	0	510.47	337.44	1761.34	2461.28	2461.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2461.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	699.95	1761.34	2461.28	0	2123.84	2123.84	2461.28	2123.84	2123.84	0	1761.34	0	2123.84	0	1761.34	0	0	1761.34	1761.34	11802	0	1
118	11802	0	0	11801	45	0	0	10	2	0	0	0	0	0	3	3	0	0	0	0	0	15	0	0	0	37	2526.4	2526.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346.37	523.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2180.03	0	2180.03	0	127.9	2151.93	387.35	46.34	129.57	0	177.12	196.2	0	0	0	0	0	0	0	0	2526.4	246.58	37.9	61.9	346.37	2526.4	246.58	164.22	48.76	61.9	2.53	523.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.2	196.2	0	168.95	168.95	0	0	46.34	2180.03	392.41	177.12	0	92.67	255.81	1017.36	257.48	1189.35	539	1434.62	1055.56	0.15	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2526.4	2526.4	0	0	0	0	2526.4	0	373.32	373.32	0	373.32	0	346.37	0	0	523.97	346.37	1806.71	2526.4	2526.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2526.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719.69	1806.71	2526.4	0	2180.03	2180.03	2526.4	2180.03	2180.03	0	1806.71	0	2180.03	0	1806.71	0	0	1806.71	1806.71	11802	0	0
118	11803	11802	11801	0	12	1	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11802	1	0
119	11901	0	0	0	69	0	0	10	5	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1984.8	0	0	0	0	1984.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1984.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1984.8	0	1984.8	357.26	157.11	0	0	0	157.11	0	157.11	178.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.63	178.63	0	153.82	153.82	0	46.34	46.34	1984.8	357.26	157.11	0	0	157.11	0	314.21	1649.06	539	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1984.8	1984.8	1984.8	335.74	335.74	0	335.74	0	0	0	0	0	0	1649.06	1984.8	1984.8	0	0	0	1984.8	0	0	0	0	0	0	0	0	1984.8	0	0	0	0	0	0	0	0	0	0	0	1984.8	0	0	0	0	0	0	0	0	0	335.74	1649.06	0	0	1984.8	1984.8	1984.8	1984.8	1984.8	0	1649.06	1984.8	1984.8	0	1649.06	1984.8	0	1649.06	1649.06	11901	0	0
119	11902	11901	0	0	44	0	0	10	4	0	0	0	0	0	4	7	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11902	0	0
119	11903	11902	0	0	21	1	0	10	1	0	0	0	0	0	3	-1	0	0	0	0	0	15	0	0	0	-1	1043.14	1043.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143.01	189.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900.13	0	900.13	162.02	45.93	0	0	0	45.93	0	45.93	81.01	0	0	0	0	0	0	0	0	1043.14	101.81	15.65	25.56	143.01	1043.14	101.81	67.8	20.13	0	0	189.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.01	81.01	0	69.76	69.76	0	46.34	46.34	900.13	162.02	45.93	0	0	45.93	0	91.86	773.19	539	961.64	1055.56	0.15	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1043.14	1043.14	0	0	0	0	1043.14	0	126.94	126.94	0	126.94	0	143.01	0	0	189.75	143.01	773.19	1043.14	1043.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1043.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269.95	773.19	1043.14	0	900.13	900.13	1043.14	900.13	900.13	0	773.19	0	900.13	0	773.19	0	0	773.19	773.19	11903	0	0
120	12001	0	0	0	63	0	0	10	3	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	1477.79	0.15	0	35	0.57	529	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	529	0	0	0	529	0	0	0	0	0	0	0	0	0	0	529	0	0	0	0	0	0	0	0	0	0	0	529	0	0	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	0	0	0	0	529	0	0	0	0	0	0	0	0	0	0	0	529	529	0	0	0	529	12001	0	0
121	12101	0	0	12102	57	1	0	10	2	0	0	0	0	0	3	6	0	0	0	0	0	15	0	0	0	40	991.5	991.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.94	180.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	855.57	0	855.57	0	0	427.78	77	46.34	0	0	0	77	0	0	0	0	0	0	0	0	991.5	96.77	14.87	24.29	135.94	991.5	96.77	64.45	19.14	0	0	180.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	77	0	66.31	66.31	0	0	46.34	855.57	154	41.36	0	0	0	0	0	389.28	539	427.78	1055.56	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	991.5	991.5	0	0	0	0	991.5	0	77	77	0	77	0	135.94	0	0	180.35	135.94	778.57	991.5	991.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	991.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212.94	778.57	991.5	0	855.57	855.57	991.5	855.57	855.57	0	778.57	0	855.57	0	778.57	0	0	778.57	778.57	12101	0	0
121	12102	0	0	12101	53	0	0	10	2	0	0	0	0	0	2	6	0	0	0	0	0	15	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427.78	77	46.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12101	0	1
122	12201	0	0	12202	73	1	0	10	2	0	0	0	0	0	4	2	0	0	0	0	0	15	0	0	0	-1	88.6	88.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1485.2	0	0	0	0	1485.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1485.2	0	0	0	0	0	0	0	0	12.15	16.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1561.65	0	1561.65	0	108.89	1514.41	272.59	46.34	112.29	0	113.73	140.55	0	0	0	0	0	0	0	0	88.6	8.65	1.33	2.17	12.15	88.6	8.65	5.76	1.71	0	0	16.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.55	140.55	0	121.03	121.03	0	0	46.34	1561.65	281.1	113.73	0	0	217.78	0	221.18	1269.22	539	1514.41	1055.56	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.6	88.6	0	0	0	1485.2	1573.8	1485.2	254.28	254.28	0	254.28	0	12.15	0	0	16.12	12.15	1307.37	1573.8	1573.8	0	0	0	1485.2	0	0	0	0	0	0	0	0	1485.2	0	0	88.6	0	0	0	0	0	0	0	0	1485.2	0	0	0	0	0	0	0	0	0	266.43	1307.37	88.6	0	1561.65	1561.65	1573.8	1561.65	1561.65	0	1307.37	1485.2	1561.65	0	1307.37	1485.2	0	1307.37	1307.37	12201	0	0
