idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lte	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	ysemy	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poa04	pdi00	pdinw	poa00	poa04_s	poacm_s	pdiuc_s	pdiuc	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	boa13_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchba01_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	bchcc_s	bed00_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tintrch_s	tin_s	thl_s	tinxt_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_carenursingbenefits	i_months	i_mother	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	i_bchcc_ipc	i_bchcc_ilt	i_bchcc_01	i_bchcc_02	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	sel_s	sin23_s	sin21_s	sin22_s	sin24_s	sin28_s	sin29_s	sin30_s	sin31_s	sin32_s	sin33_s	sin34_s	sin35_s	sin36_s	sin37_s	sin39_s	sin40_s	sin41_s	sin42_s	sin43_s	sin44_s	sin45_s	sin46_s	sin47_s	sin48_s	sin49_s	sin50_s	sin01_s	sin02_s	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_carenursingbenefits	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
56	5602	0	0	5601	66	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1970.94	0	0	0	0	1970.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	91.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1970.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2062.61	0	2062.61	0	159.6	2009.16	361.65	46.34	163.85	0	165.08	185.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.63	185.63	0	159.85	159.85	0	0	46.34	2062.61	371.27	165.08	0	0	0	0	323.45	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.67	0	91.67	1970.94	1970.94	2062.61	350.72	350.72	0	350.72	0	0	0	0	0	0	1711.89	2062.61	2062.61	0	0	0	2062.61	0	0	0	0	0	0	0	0	2062.61	0	0	0	0	0	0	0	0	0	0	0	2062.61	0	0	0	0	0	0	0	0	0	350.72	1711.89	0	0	2062.61	1970.94	2062.61	2062.61	2062.61	0	1620.22	1970.94	1970.94	91.67	1711.89	1970.94	0	0	1620.22	1620.22	5601	0	1
57	5701	0	0	5702	39	1	0	10	2	0	0	0	0	0	5	-1	0	0	0	0	0	0	15	0	0	0	-1	1588.12	1588.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217.73	284.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1370.39	0	1370.39	0	19.36	1545	278.1	46.34	99.37	0	94.13	123.34	0	0	0	0	0	0	0	0	0	1588.12	155	23.82	38.91	217.73	1588.12	155	103.23	26.52	0	0	284.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.34	123.34	0	106.21	106.21	0	0	46.34	1370.39	246.67	94.13	0	0	0	0	118.72	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1588.12	1588.12	0	0	0	0	1588.12	0	217.47	217.47	0	217.47	0	217.73	0	0	284.75	217.73	1152.93	1588.12	1588.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1588.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435.2	1152.93	1588.12	0	1370.39	1370.39	1588.12	1370.39	1370.39	0	1152.93	0	1370.39	0	1152.93	0	0	0	1152.93	1152.93	5702	0	1
57	5702	0	0	5701	40	0	0	10	2	0	0	0	0	0	3	4	0	0	0	0	0	0	15	0	0	0	40	1992.81	1992.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	16.67	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	50	0	0	0	0	0	0	0	0	0	273.21	357.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1719.6	0	1719.6	0	19.36	1545	278.1	46.34	124.69	0	129.92	154.76	0	0	0	0	0	0	0	0	0	1992.81	194.5	29.89	48.82	273.21	1992.81	194.5	129.53	33.28	0	0	357.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.76	154.76	0	133.27	133.27	0	0	46.34	1719.6	309.53	129.92	0	185.34	38.71	730.42	144.04	646.96	674	0	12	0	931	1375	0.12	0	55	0.36	0	646.96	800	1000	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	650.67	0.38	0.59	0	0	0	0.03	0	0	0	0	0	0	0	0	0	248	386	0	0	0	16.67	0	0	1992.81	1992.81	1700.67	1650.67	50	0	1992.81	1700.67	284.69	284.69	0	284.69	0	273.21	0	0	357.31	273.21	3135.58	1992.81	1992.81	0	1634	66.67	0	0	0	0	0	0	0	0	1700.67	0	0	0	1992.81	0	0	0	0	0	0	0	0	0	0	0	0	0	66.67	0	1634	0	0	557.9	3135.58	1992.81	0	1719.6	1719.6	1992.81	1719.6	1719.6	0	1434.91	0	2353.6	1700.67	3135.58	0	0	0	2068.91	2068.91	5702	0	0
57	5703	5702	5701	0	15	1	4	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5702	1	0
57	5704	5702	5701	0	7	0	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5702	1	0
58	5801	0	0	5802	47	1	0	10	2	0	0	0	0	0	2	5	0	0	0	0	0	0	15	0	0	0	50	0	0	0	6085.44	6085.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6085.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	131.76	54	11.27	16.54	0	213.57	0	0	0	0	0	0	0	0	0	5871.87	0	5871.87	0	207.71	3375.9	607.66	46.34	441.87	0	820.88	342.32	0	0	0	0	0	0	6085.44	0	6085.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342.32	0	342.32	294.78	0	294.78	0	0	0	0	0	820.88	92.67	415.41	1093	649.57	1739.08	674	0	12	0	2250.6	1375	0.15	0	45	0.44	0	1739.08	800	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	193	0	325.33	0.38	0.59	0	0	0	0.03	3195.23	-2869.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6085.44	6085.44	25	0	25	0	6085.44	25	1163.2	1163.2	0	1163.2	0	0	213.57	0	0	213.57	4733.67	6085.44	6085.44	0	0	25	0	0	0	0	0	0	0	0	25	0	0	0	0	6085.44	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	1376.77	4733.67	6085.44	0	0	5871.87	6085.44	5871.87	0	5871.87	4708.67	0	5871.87	25	4733.67	0	0	0	4708.67	4708.67	5801	0	0
58	5802	0	0	5801	42	0	0	10	2	0	0	0	0	0	2	5	0	0	0	0	0	0	15	0	0	0	20	374.12	374.12	0	770.68	770.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	770.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.29	67.08	0	0	0	675	131.76	54	11.27	16.54	0	213.57	0	0	0	0	0	0	0	0	0	879.94	0	879.94	0	207.71	3375.9	607.66	46.34	66.22	0	0	371.37	0	0	0	0	0	0	770.68	0	770.68	374.12	36.51	5.61	9.17	51.29	374.12	36.51	24.32	6.25	0	0	67.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371.37	29.05	342.32	319.79	25.02	294.78	0	58.11	322.83	58.11	0	0	0	0	0	273.92	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1144.8	1144.8	0	0	0	0	1144.8	0	371.37	371.37	0	371.37	0	51.29	213.57	0	67.08	264.86	508.56	1144.8	1144.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374.12	770.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636.24	508.56	1144.8	0	322.83	879.94	1144.8	879.94	322.83	557.11	508.56	0	879.94	0	508.56	0	0	0	508.56	508.56	5801	0	1
58	5803	5802	5801	0	17	0	4	10	1	0	0	0	0	0	6	9	0	0	0	0	0	0	15	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5801	1	0
59	5901	0	0	5902	48	1	6	10	2	0	0	0	0	0	3	3	0	0	0	0	0	0	15	0	0	0	50	4018.48	4018.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	50	0	0	0	0	0	0	0	0	0	550.93	822.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3467.55	0	3467.55	0	120.9	2535.61	456.41	46.34	292.06	0	309.09	312.08	0	0	0	0	0	0	0	0	0	4018.48	392.2	60.28	98.45	550.93	4018.48	392.2	261.2	67.11	98.45	4.02	822.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.08	312.08	0	268.74	268.74	0	0	46.34	3467.55	624.16	309.09	0	185.34	241.79	1198.75	412.95	1046.92	674	0	12	0	1267.81	1375	0.15	0	55	0.36	0	1046.92	800	0	500	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	386	0	650.67	0.38	0.59	0	0	0	0.03	1491.69	-841.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4018.48	4018.48	550	500	50	0	4018.48	550	621.17	621.17	0	621.17	0	550.93	0	0	822.99	550.93	3396.38	4018.48	4018.48	0	500	50	0	0	0	0	0	0	0	0	550	0	0	0	4018.48	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	500	0	0	1172.1	3396.38	4018.48	0	3467.55	3467.55	4018.48	3467.55	3467.55	0	2846.38	0	3467.55	550	3396.38	0	0	0	2846.38	2846.38	5901	0	0
59	5902	0	0	5901	46	0	0	10	2	0	0	0	0	0	3	4	0	0	0	0	0	0	15	0	0	0	30	1858.47	1858.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254.8	333.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1603.68	0	1603.68	0	120.9	2535.61	456.41	46.34	135.07	0	118.04	144.33	0	0	0	0	0	0	0	0	0	1858.47	181.39	27.88	45.53	254.8	1858.47	181.39	120.8	31.04	0	0	333.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.33	144.33	0	124.28	124.28	0	0	46.34	1603.68	288.66	118.04	0	0	0	0	255.97	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1858.47	1858.47	0	0	0	0	1858.47	0	262.37	262.37	0	262.37	0	254.8	0	0	333.22	254.8	1341.3	1858.47	1858.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1858.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517.17	1341.3	1858.47	0	1603.68	1603.68	1858.47	1603.68	1603.68	0	1341.3	0	1603.68	0	1341.3	0	0	0	1341.3	1341.3	5901	0	1
59	5903	5902	5901	0	16	1	4	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5901	1	0
59	5904	5902	5901	0	11	1	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5901	1	0
60	6001	0	0	0	82	0	0	10	5	0	0	0	0	0	4	5	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1231.91	0	220.01	0	0	1231.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	91.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1231.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1323.58	0	1323.58	238.24	89.33	0	0	0	0	0	89.33	119.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.12	119.12	0	102.58	102.58	0	46.34	46.34	1323.58	238.24	89.33	0	0	89.33	0	89.33	1023.46	674	0	12	0	1231.91	1925	0.15	0	35	0.57	0	1023.46	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	349.46	-349.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311.68	0	311.68	1231.91	1231.91	1543.59	208.45	208.45	0	208.45	0	0	0	0	0	0	1335.14	1323.58	1323.58	0	0	0	1543.59	0	0	0	0	0	0	0	0	1543.59	0	0	0	0	0	0	0	0	0	0	0	1543.59	0	0	0	0	0	0	0	0	0	208.45	1335.14	0	0	1323.58	1231.91	1323.58	1323.58	1323.58	0	1023.46	1451.92	1231.91	311.68	1335.14	1231.91	0	0	1243.47	1243.47	6001	0	0
