idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	lhwsr_s	liwmy_s	liwwh	liwmy	lunmy	lowas	lte	lfs	lhw	lunmy_s	lnu	liwmy_a	yemmc_s	yemmwmy_s	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yemmy	yemmw_s	ysemy	yiy	yot	ypr	ysv	yivag00_s	yivag01_s	yseev	pdiuc_s	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poa04	pdi00	pdinw	poa00	poa04_s	poacm_s	pdiuc	poa	bwkmcee_s	bwkmcst_s	bwkmceemy_s	bwkmcstmy_s	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	boa13_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchba01_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	bsvca_s	bchcc_s	bed00_s	boa	tscctse_s	tscctee_s	tsccter_s	tintace_s	tscse_s	tscee00_s	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscee01_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintaeear_s	tinta_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tintrch_s	tin_s	thl_s	tinxt_s	tag_s	kfb	kivho	kfbcc	i_revloss	i_mc_rand_1	i_mc_rand_2	i_mc_rand_3	i_mc_rand_4	i_lma1	i_lma2	i_lmamy	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_yem_orig	i_bwkmcee_s	i_yemmc_s	i_diff	i_hourprop	i_min_wage_prop	i_bwalcee_s	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tscee00pj	i_tscee00tj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_bksic_s	i_smfirm	i_bksicer_s	i_smfirmer	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintapj	i_tintatj	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_carenursingbenefits	i_months	i_mother	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	sel_s	sin23_s	sin21_s	sin22_s	sin24_s	sin28_s	sin29_s	sin30_s	sin31_s	sin32_s	sin33_s	sin34_s	sin35_s	sin36_s	sin37_s	sin39_s	sin40_s	sin41_s	sin42_s	sin43_s	sin44_s	sin45_s	sin46_s	sin47_s	sin48_s	sin49_s	sin50_s	sin01_s	sin02_s	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_carenursingbenefits	il_bhomx	il_bsamt	il_bsatm	il_bsvca_inctest	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
51	5101	0	0	5102	48	1	0	10	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	15	80	0	0	0	0	0	0	0	0	2551.42	2551.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2551.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.69	84.85	2.33	87.18	0	0	0	0	0	0	0	0	246.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780	152.26	62.4	13.03	19.11	0	0	0	0	0	0	0	0	0	0	0	2304.63	0	2304.63	0	0	1152.31	195.89	43.76	0	0	0	362.32	0	0	0	0	0	0	0.79	0.21	0.62	0	0.46	0.87	0.29	0	2551.42	0	2551.42	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362.32	0	362.32	312	0	312	0	0	0	0	0	0	0	125.88	0	0	0	0	971.15	674	0	12	0	576.16	1500	0.12	0	55	0.36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594.31	-594.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2551.42	2551.42	87.18	87.18	0	0	2551.42	87.18	362.32	362.32	0	362.32	0	0	246.79	0	0	246.79	2029.48	2551.42	2551.42	0	0	0	0	0	0	0	0	0	87.18	0	0	0	87.18	0	0	2551.42	0	0	0	0	0	0	0	0	0	0	0	0	0	87.18	0	0	0	609.11	2029.48	2551.42	0	0	2304.63	2551.42	2304.63	0	2304.63	1942.31	0	2304.63	87.18	2029.48	0	0	0	1942.31	1942.31	87.18	5101	0	0
51	5102	0	0	5101	41	0	0	10	2	0	0	0	0	0	9	9	0	0	0	0	0	0	0	15	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1152.31	195.89	43.76	0	0	0	0	0	0	0	0	0	0	0.92	0.17	0.42	0	0.92	0.17	0.42	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5101	0	1
51	5103	5102	5101	0	21	1	0	10	1	0	0	0	0	0	7	-1	0	0	0	0	0	0	0	15	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0.91	0.32	0	0.15	0.57	0.98	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5103	0	0
51	5104	5102	5101	0	19	1	0	10	1	0	0	0	0	0	7	-1	0	0	0	0	0	0	0	15	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0.18	0.16	0	0.12	0.1	0.08	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5104	0	0
52	5201	5206	5205	5202	40	1	0	10	2	0	0	0	0	0	2	5	0	0	0	0	0	0	0	15	48	0	0	0	0	0	0	0	0	1830.65	1830.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1830.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	16.67	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	50	0	0	0	0	0	246.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780	152.26	62.4	13.03	19.11	0	0	0	0	0	0	0	0	0	0	0	1583.86	0	1583.86	0	-92.67	791.93	134.63	92.42	0	92.67	-92.67	362.32	0	0	0	0	0	0	0.22	0.17	0.11	0	1	0.94	0.88	0	1830.65	0	1830.65	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362.32	0	362.32	312	0	312	0	0	0	0	0	0	0	0	185.34	-185.34	558.79	-92.67	351.72	674	0	12	0	961.21	1500	0.1	0	70	0.29	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	650.67	0.38	0.59	0	0	0	0.03	0	0	0	0	0	0	0	0	0	248	386	0	0	0	16.67	0	0	1830.65	1830.65	1700.67	650.67	1050	0	1830.65	1700.67	269.65	269.65	0	269.65	0	0	246.79	0	0	246.79	3014.88	1830.65	1830.65	0	1634	66.67	0	0	0	0	0	0	0	0	1700.67	0	0	0	0	1830.65	0	0	0	0	0	0	0	0	0	0	0	0	66.67	0	1634	0	0	516.44	3014.88	1830.65	0	0	1583.86	1830.65	1583.86	0	1583.86	1314.21	0	2217.86	1700.67	3014.88	0	0	0	1948.21	1948.21	0	5201	0	0
52	5202	0	0	5201	38	0	0	10	2	0	0	0	0	0	9	5	0	0	0	0	0	0	0	15	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92.67	791.93	134.63	92.42	0	92.67	-92.67	0	0	0	0	0	0	0	0.29	0.99	0.69	0	0.09	0.78	0.48	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92.67	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-92.67	-92.67	0	-92.67	0	0	0	0	0	0	92.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92.67	92.67	0	0	0	0	0	0	0	0	92.67	0	0	0	92.67	0	0	0	92.67	92.67	0	5201	0	1
52	5203	5202	5201	0	10	1	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	0	0	15	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86	0.83	0.79	0	0.73	0.69	0.66	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5201	1	0
52	5204	5202	5201	0	15	0	4	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	0	0	15	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0.4	0.56	0	0.89	0.05	0.21	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5201	1	0
52	5205	0	0	5206	70	1	0	10	2	0	0	0	0	0	4	6	0	0	0	0	0	0	0	15	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1339.58	0	0	0	1339.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1339.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1439.58	0	1439.58	0	129.65	1874.69	318.7	43.76	99.56	0	89.4	129.56	0	0	0	0	0	0	0.97	0.42	0.88	0	0.78	0.24	0.69	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.56	129.56	0	111.57	111.57	0	0	0	0	43.76	1439.58	244.73	89.4	0	0	259.3	0	229.21	1476.32	674	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1604.63	-1604.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	100	1339.58	1339.58	1439.58	218.96	218.96	0	218.96	0	0	0	0	0	0	1220.62	1439.58	1439.58	0	0	0	1439.58	0	0	0	0	0	0	0	0	1439.58	0	0	0	0	0	0	0	0	0	0	0	1439.58	0	0	0	0	0	0	0	0	0	218.96	1220.62	0	0	1439.58	1339.58	1439.58	1439.58	1439.58	0	1120.62	1339.58	1339.58	100	1220.62	1339.58	0	0	1120.62	1120.62	1339.58	5205	0	0
52	5206	0	0	5205	70	0	0	10	2	0	0	0	0	0	4	8	0	0	0	0	0	0	0	15	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2209.79	0	0	0	2209.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2209.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2309.79	0	2309.79	0	129.65	1874.69	318.7	43.76	159.74	0	169.9	207.88	0	0	0	0	0	0	0.19	0.43	0.66	0	0.13	0.37	0.6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.88	207.88	0	179.01	179.01	0	0	0	0	43.76	2309.79	392.66	169.9	0	0	0	0	289.39	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	100	2209.79	2209.79	2309.79	377.78	377.78	0	377.78	0	0	0	0	0	0	1932.02	2309.79	2309.79	0	0	0	2309.79	0	0	0	0	0	0	0	0	2309.79	0	0	0	0	0	0	0	0	0	0	0	2309.79	0	0	0	0	0	0	0	0	0	377.78	1932.02	0	0	2309.79	2209.79	2309.79	2309.79	2309.79	0	1832.02	2209.79	2209.79	100	1932.02	2209.79	0	0	1832.02	1832.02	2209.79	5205	0	1
53	5301	0	0	0	27	0	0	10	1	0	0	0	0	0	3	4	0	0	0	0	0	0	0	15	48	0	0	0	0	0	2047.63	2047.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.09	45.89	0	0	0	0	0	0	0	0	0	0	0	245.64	0	321.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1801.99	0	1801.99	306.34	122.92	0	0	0	0	0	122.92	162.18	0	0	0	0	0	0	0.78	0.57	0.36	0	0.95	0.74	0.53	0	0	0	0	2047.63	0	0	0	1	0.79	0	2047.63	199.85	30.71	50.17	280.73	2047.63	199.85	133.1	34.2	0	0	367.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.09	0	45.89	162.18	162.18	0	139.65	139.65	0	0	0	43.76	43.76	1801.99	306.34	122.92	0	0	122.92	0	122.92	1516.88	674	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	842.88	-842.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2047.63	2047.63	0	0	0	0	2047.63	0	285.1	285.1	0	285.1	0	245.64	0	80.98	321.25	245.64	1516.88	2047.63	2047.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2047.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530.74	1516.88	2047.63	0	1801.99	1801.99	2047.63	1801.99	1801.99	0	1516.88	0	1801.99	0	1516.88	0	0	0	1516.88	1516.88	0	5301	0	0
53	5302	0	0	0	23	0	0	10	1	0	0	0	0	0	3	5	0	0	0	0	0	0	0	15	48	0	0	0	0	0	3418.61	3418.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.59	87.52	0	0	468.69	0	0	0	0	0	0	0	0	410.1	468.69	612.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3418.61	3418.61	58.59	0	58.59	9.96	0	0	0	0	0	0	0	270.77	0	0	0	0	0	0	0.09	0.57	0.05	0	0.01	0.49	0.96	0	0	0	0	3418.61	0	0	0	1	1	0	3418.61	333.66	51.28	83.76	468.69	3418.61	333.66	222.21	57.09	83.76	3.42	700.13	0	0	0	0	0	468.69	0	0	0	0	0	0	0	0	0	0	0	0	58.59	0	87.52	270.77	270.77	0	233.16	233.16	0	3418.61	0	9.96	9.96	58.59	9.96	0	0	0	0	0	0	2737.74	674	0	12	0	2405.25	1500	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2063.74	-2063.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3418.61	3418.61	0	0	0	0	3418.61	0	270.77	270.77	0	270.77	0	410.1	0	146.1	612.61	410.1	2737.74	3418.61	3418.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3418.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	680.87	2737.74	3418.61	0	3008.5	3477.2	3418.61	58.59	3477.2	0	2737.74	0	3008.5	0	2737.74	0	0	0	2737.74	2737.74	0	5302	0	0
