idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poacm_s	poa00	pdi00	pdiuc_s	pdiuc	pdinw	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tin_s	thl_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
38	3801	0	0	3802	65	1	0	10	4	0	0	0	0	0	4	8	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1793.81	0	0	0	0	1793.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1793.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1793.81	0	1793.81	322.89	137.53	0	0	0	0	137.53	161.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.44	161.44	0	139.02	139.02	0	46.34	46.34	1793.81	322.89	137.53	0	0	137.53	0	137.53	1494.84	539	896.91	1038.94	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1793.81	1793.81	1793.81	298.97	298.97	0	298.97	0	0	0	0	0	0	1494.84	1793.81	1793.81	0	0	0	1793.81	0	0	0	0	0	0	0	0	1793.81	0	0	0	0	0	0	0	0	0	0	0	1793.81	0	0	0	0	0	0	0	0	0	298.97	1494.84	0	0	1793.81	1793.81	1793.81	1793.81	1793.81	0	1494.84	1793.81	1793.81	0	1494.84	1793.81	0	1494.84	1494.84	3801	0	0
38	3802	0	0	3801	57	0	0	10	4	0	0	0	0	0	4	5	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3801	0	1
39	3901	0	0	0	33	1	0	10	1	0	0	0	0	0	3	3	0	0	0	0	0	15	0	0	0	37	1978.62	1978.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271.27	410.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1707.35	0	1707.35	307.32	128.67	0	0	0	0	128.67	153.66	0	0	0	0	0	0	0	0	1978.62	193.11	29.68	48.48	271.27	1978.62	193.11	128.61	38.19	48.48	1.98	410.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.66	153.66	0	132.32	132.32	0	46.34	46.34	1707.35	307.32	128.67	0	0	128.67	0	128.67	1425.02	539	1707.35	1454.51	0.2	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1978.62	1978.62	0	0	0	0	1978.62	0	282.33	282.33	0	282.33	0	271.27	0	0	410.37	271.27	1425.02	1978.62	1978.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1978.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553.6	1425.02	1978.62	0	1707.35	1707.35	1978.62	1707.35	1707.35	0	1425.02	0	1707.35	0	1425.02	0	0	1425.02	1425.02	3901	0	0
40	4001	0	0	4002	79	1	0	10	2	0	0	0	0	0	4	1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	1962.7	0	0	0	0	1962.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1962.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1962.7	0	1962.7	0	143.51	1852.17	333.39	46.34	152.08	154.84	176.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.64	176.64	0	152.11	152.11	0	0	46.34	1962.7	353.29	154.84	0	0	287.03	0	295.59	1541.97	539	1852.17	1038.94	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	0	203.5	1962.7	1962.7	2166.2	331.48	331.48	0	331.48	0	0	0	0	0	0	1834.71	1962.7	1962.7	0	0	0	2166.2	0	0	0	0	0	0	0	0	2166.2	0	0	0	0	0	0	0	0	0	0	0	2166.2	0	0	0	0	0	0	0	0	0	331.48	1834.71	0	0	1962.7	1962.7	1962.7	1962.7	1962.7	0	1631.21	2166.2	1962.7	203.5	1834.71	1962.7	0	1834.71	1834.71	4001	0	0
40	4002	0	0	4001	68	0	0	10	2	0	0	0	0	0	4	5	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1741.65	0	0	0	0	1741.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1741.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1741.65	0	1741.65	0	143.51	1852.17	333.39	46.34	134.95	132.18	156.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.75	156.75	0	134.98	134.98	0	0	46.34	1741.65	313.5	132.18	0	0	0	0	278.46	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1741.65	1741.65	1741.65	288.93	288.93	0	288.93	0	0	0	0	0	0	1452.72	1741.65	1741.65	0	0	0	1741.65	0	0	0	0	0	0	0	0	1741.65	0	0	0	0	0	0	0	0	0	0	0	1741.65	0	0	0	0	0	0	0	0	0	288.93	1452.72	0	0	1741.65	1741.65	1741.65	1741.65	1741.65	0	1452.72	1741.65	1741.65	0	1452.72	1741.65	0	1452.72	1452.72	4001	0	1
41	4101	0	0	4102	76	1	0	10	2	0	0	0	0	0	2	7	0	0	0	0	0	15	0	0	0	16	0	0	0	88.04	88.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.04	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	1997.31	0	0	0	0	1997.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1997.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2085.36	0	2085.36	0	32.11	1831.49	329.67	46.34	36.57	68.68	441.49	0	0	0	0	0	88.04	0	88.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441.49	179.76	261.73	380.17	154.79	225.38	0	46.34	1997.31	359.52	158.39	0	0	64.23	0	68.68	1475.52	539	1831.49	1038.94	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.04	88.04	203.5	0	203.5	1997.31	2085.36	2200.81	510.17	510.17	0	510.17	0	0	0	0	0	0	1778.69	2085.36	2085.36	0	0	0	2200.81	0	0	0	0	0	0	0	0	2200.81	0	0	0	88.04	0	0	0	0	0	0	0	2200.81	0	0	0	0	0	0	0	0	0	510.17	1778.69	88.04	0	1997.31	2085.36	2085.36	2085.36	1997.31	88.04	1575.19	2200.81	2085.36	203.5	1778.69	1997.31	0	1778.69	1778.69	4101	0	0
41	4102	0	0	4101	72	0	0	10	2	0	0	0	0	0	4	4	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1577.62	0	0	0	0	1577.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1577.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1577.62	0	1577.62	0	32.11	1831.49	329.67	46.34	27.66	59.78	141.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141.99	141.99	0	122.27	122.27	0	0	46.34	1577.62	283.97	115.37	0	0	0	0	59.78	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1577.62	1577.62	1577.62	201.76	201.76	0	201.76	0	0	0	0	0	0	1375.86	1577.62	1577.62	0	0	0	1577.62	0	0	0	0	0	0	0	0	1577.62	0	0	0	0	0	0	0	0	0	0	0	1577.62	0	0	0	0	0	0	0	0	0	201.76	1375.86	0	0	1577.62	1577.62	1577.62	1577.62	1577.62	0	1375.86	1577.62	1577.62	0	1375.86	1577.62	0	1375.86	1375.86	4101	0	1
42	4201	0	0	0	86	0	0	10	5	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	1564.95	0	0	0	0	1564.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1564.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1564.95	0	1564.95	281.69	114.07	0	0	0	0	114.07	140.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.85	140.85	0	121.28	121.28	0	46.34	46.34	1564.95	281.69	114.07	0	0	114.07	0	114.07	1310.03	539	1564.95	1454.51	0.2	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	0	203.5	1564.95	1564.95	1768.45	254.92	254.92	0	254.92	0	0	0	0	0	0	1513.53	1564.95	1564.95	0	0	0	1768.45	0	0	0	0	0	0	0	0	1768.45	0	0	0	0	0	0	0	0	0	0	0	1768.45	0	0	0	0	0	0	0	0	0	254.92	1513.53	0	0	1564.95	1564.95	1564.95	1564.95	1564.95	0	1310.03	1768.45	1564.95	203.5	1513.53	1564.95	0	1513.53	1513.53	4201	0	0
43	4301	0	0	4302	44	1	0	10	2	0	0	0	0	0	2	1	0	0	0	0	0	15	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	814.18	146.55	46.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4302	0	1
43	4302	0	0	4301	39	0	0	10	2	0	0	0	0	0	3	9	0	0	0	0	0	15	0	0	0	37	1887.09	1887.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	212	0	0	16.67	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258.72	391.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1628.37	0	1628.37	0	0	814.18	146.55	46.34	74.24	74.24	146.55	0	0	0	0	0	0	0	0	1887.09	184.18	28.31	46.23	258.72	1887.09	184.18	122.66	36.42	46.23	1.89	391.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.55	146.55	0	126.2	126.2	0	0	46.34	1628.37	293.11	120.57	0	185.34	0	0	74.24	351.89	539	545.09	1038.94	0.12	0	55	0.36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1887.09	1887.09	568.67	568.67	0	0	1887.09	568.67	220.79	220.79	0	220.79	0	258.72	0	0	391.38	258.72	1976.24	1887.09	1887.09	0	552	16.67	0	0	0	0	0	0	0	0	568.67	0	0	0	1887.09	0	0	0	0	0	0	0	0	0	0	0	0	0	16.67	0	552	0	0	479.51	1976.24	1887.09	0	1628.37	1628.37	1887.09	1628.37	1628.37	0	1407.58	0	2180.37	568.67	1976.24	0	0	1959.58	1959.58	4302	0	0
43	4303	4302	4301	0	16	1	4	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4302	1	0
43	4304	4302	4301	0	13	0	3	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4302	1	0
44	4401	0	0	0	39	0	0	10	4	0	0	0	0	0	3	3	0	0	0	0	0	15	0	0	0	37	2466.56	2466.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338.17	511.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2128.4	0	2128.4	0	32.82	1064.2	191.56	46.34	125.49	158.31	191.56	0	0	0	0	0	0	0	0	2466.56	240.74	37	60.43	338.17	2466.56	240.74	160.33	47.6	60.43	2.47	511.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191.56	191.56	0	164.95	164.95	0	0	46.34	2128.4	383.11	171.83	0	92.67	32.82	0	158.31	889.26	539	1064.2	1038.94	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2466.56	2466.56	0	0	0	0	2466.56	0	349.87	349.87	0	349.87	0	338.17	0	0	511.56	338.17	1778.53	2466.56	2466.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2466.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	688.03	1778.53	2466.56	0	2128.4	2128.4	2466.56	2128.4	2128.4	0	1778.53	0	2128.4	0	1778.53	0	0	1778.53	1778.53	4401	0	0
44	4402	4401	0	0	13	0	3	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4401	1	0
45	4501	0	0	0	62	1	0	10	5	0	0	0	0	0	3	3	0	0	0	0	0	15	0	0	0	37	3321.72	3321.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455.41	604.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2866.31	0	2866.31	515.94	247.46	0	0	0	0	247.46	257.97	0	0	0	0	0	0	0	0	3321.72	324.2	49.83	81.38	455.41	3321.72	324.2	215.91	64.11	0	0	604.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257.97	257.97	0	222.14	222.14	0	46.34	46.34	2866.31	515.94	247.46	0	0	247.46	0	247.46	2360.88	539	2866.31	1454.51	0.2	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3321.72	3321.72	0	0	0	0	3321.72	0	505.43	505.43	0	505.43	0	455.41	0	0	604.22	455.41	2360.88	3321.72	3321.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3321.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	960.84	2360.88	3321.72	0	2866.31	2866.31	3321.72	2866.31	2866.31	0	2360.88	0	2866.31	0	2360.88	0	0	2360.88	2360.88	4501	0	0
