idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poacm_s	poa00	pdi00	pdiuc_s	pdiuc	pdinw	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchuc_s	bcrdi_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tin_s	thl_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
153	15302	0	0	15301	62	0	0	10	2	0	0	0	0	0	4	4	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702	702	0	0	0	702	0	0	0	0	0	0	0	0	0	0	702	0	0	0	0	0	0	0	0	0	0	0	702	0	0	0	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702	0	0	0	0	702	0	0	0	0	0	0	0	0	0	0	0	702	702	0	0	0	702	15301	0	1
154	15401	0	0	15402	48	1	0	10	2	0	0	0	0	0	2	7	0	0	0	0	0	15	0	0	0	60	0	0	0	7547.8	7547.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7547.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395.1	77.12	23.71	6.6	9.68	0	117.11	0	0	0	0	0	0	0	0	7430.69	0	7430.69	0	421.94	4095.55	737.2	46.34	1017.73	1210.91	233.32	0	0	0	0	0	7547.8	0	7547.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233.32	0	233.32	200.92	0	200.92	0	0	0	0	0	1210.91	278.01	843.87	0	1439.67	1329.36	504	1638.22	882.86	0.12	0	65	0.31	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7547.8	7547.8	0	0	0	0	7547.8	0	1444.24	1444.24	0	1444.24	0	0	117.11	0	0	117.11	5986.45	7547.8	7547.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7547.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1561.34	5986.45	7547.8	0	0	7430.69	7547.8	7430.69	0	7430.69	5986.45	0	7430.69	0	5986.45	0	0	5986.45	5986.45	15401	0	0
154	15402	0	0	15401	46	0	6	10	2	0	0	0	0	0	3	3	0	0	0	0	0	15	0	0	0	25	881.23	881.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.82	140.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	760.41	0	760.41	0	421.94	4095.55	737.2	46.34	104.15	31.61	68.44	0	0	0	0	0	0	0	0	881.23	86.01	13.22	21.59	120.82	881.23	86.01	39.66	14.72	0	0	140.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.44	68.44	0	58.93	58.93	0	0	46.34	760.41	136.87	31.61	0	0	0	0	526.08	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	881.23	881.23	0	0	0	0	881.23	0	100.04	100.04	0	100.04	0	120.82	0	0	140.38	120.82	660.37	881.23	881.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	881.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.86	660.37	881.23	0	760.41	760.41	881.23	760.41	760.41	0	660.37	0	760.41	0	660.37	0	0	660.37	660.37	15401	0	1
154	15403	15402	15401	0	18	0	4	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15401	1	0
154	15404	15402	15401	0	15	0	3	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15401	1	0
154	15405	15402	15401	0	11	0	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15401	1	0
155	15501	0	0	15502	28	0	6	10	1	0	0	0	0	0	6	5	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15502	0	1
155	15502	0	0	15501	22	0	6	10	1	0	0	0	0	0	3	5	0	0	0	0	0	15	0	0	0	37	817.23	817.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.04	130.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	705.19	0	705.19	126.93	25.95	0	0	0	0	25.95	63.47	0	0	0	0	0	0	0	0	817.23	79.76	12.26	20.02	112.04	817.23	79.76	36.78	13.65	0	0	130.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.47	63.47	0	54.65	54.65	0	46.34	46.34	705.19	126.93	25.95	0	0	25.95	0	25.95	615.78	504	352.6	882.86	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817.23	817.23	0	0	0	0	817.23	0	89.41	89.41	0	89.41	0	112.04	0	0	130.19	112.04	615.78	817.23	817.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201.46	615.78	817.23	0	705.19	705.19	817.23	705.19	705.19	0	615.78	0	705.19	0	615.78	0	0	615.78	615.78	15502	0	0
156	15601	0	0	15602	76	1	0	10	2	0	0	0	0	0	4	5	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.1	1874.56	0	0	0	0	1874.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1874.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1874.56	0	1874.56	0	143.99	1856.86	334.24	46.34	145.37	145.81	168.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.71	168.71	0	145.28	145.28	0	0	46.34	1874.56	337.42	145.81	0	0	287.99	0	289.36	1545.75	504	1856.86	882.86	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.1	0	181.1	1874.56	1874.56	2055.66	314.52	314.52	0	314.52	0	0	0	0	0	0	1741.14	1874.56	1874.56	0	0	0	2055.66	0	0	0	0	0	0	0	0	2055.66	0	0	0	0	0	0	0	0	0	0	0	2055.66	0	0	0	0	0	0	0	0	0	314.52	1741.14	0	0	1874.56	1874.56	1874.56	1874.56	1874.56	0	1560.04	2055.66	1874.56	181.1	1741.14	1874.56	0	1741.14	1741.14	15601	0	0
156	15602	0	0	15601	73	0	0	10	2	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1839.16	0	0	0	0	1839.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1839.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1839.16	0	1839.16	0	143.99	1856.86	334.24	46.34	142.62	142.18	165.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.52	165.52	0	142.54	142.54	0	0	46.34	1839.16	331.05	142.18	0	0	0	0	286.61	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1839.16	1839.16	1839.16	307.7	307.7	0	307.7	0	0	0	0	0	0	1531.46	1839.16	1839.16	0	0	0	1839.16	0	0	0	0	0	0	0	0	1839.16	0	0	0	0	0	0	0	0	0	0	0	1839.16	0	0	0	0	0	0	0	0	0	307.7	1531.46	0	0	1839.16	1839.16	1839.16	1839.16	1839.16	0	1531.46	1839.16	1839.16	0	1531.46	1839.16	0	1531.46	1531.46	15601	0	1
157	15701	0	0	15702	38	0	0	10	2	0	0	0	0	0	5	5	0	0	0	0	0	15	0	0	0	37	235.08	235.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	189	0	0	16.67	0	340	0	0	0	0	0	0	0	0	0	516.88	258.44	12.92	271.36	0	0	0	0	0	0	0	0	0	32.23	37.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202.85	0	202.85	0	0	196.77	35.42	35.42	0	0	18.26	0	0	0	0	0	0	0	0	235.08	22.94	3.53	5.76	32.23	235.08	22.94	10.58	3.93	0	0	37.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.26	18.26	0	15.72	15.72	0	0	36.51	202.85	36.51	0	0	185.34	0	0	0	89.53	504	230.64	882.86	0.12	0	55	0.36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235.08	235.08	817.02	817.02	0	0	235.08	817.02	18.26	18.26	0	18.26	0	32.23	0	0	37.45	32.23	1001.62	235.08	235.08	0	529	16.67	0	0	0	0	0	0	271.36	0	545.67	0	271.36	0	235.08	0	0	0	0	0	0	0	0	0	0	0	0	0	16.67	271.36	529	0	0	50.49	1001.62	235.08	0	202.85	202.85	235.08	202.85	202.85	0	184.6	0	731.85	817.02	1001.62	0	0	713.6	713.6	15701	0	0
157	15702	0	0	15701	40	1	4	10	2	0	0	0	0	0	3	2	0	0	0	0	0	15	0	0	0	37	220.99	220.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.3	35.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.69	0	190.69	0	0	196.77	35.42	35.42	0	0	17.16	0	0	0	0	0	0	0	0	220.99	21.57	3.31	5.41	30.3	220.99	21.57	9.94	3.69	0	0	35.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.16	17.16	0	14.78	14.78	0	0	34.32	190.69	34.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.99	220.99	0	0	0	0	220.99	0	17.16	17.16	0	17.16	0	30.3	0	0	35.2	30.3	173.53	220.99	220.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.46	173.53	220.99	0	190.69	190.69	220.99	190.69	190.69	0	173.53	0	190.69	0	173.53	0	0	173.53	173.53	15701	0	1
157	15703	15701	15702	0	19	0	4	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15701	1	0
157	15704	15701	15702	0	16	0	4	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15701	1	0
158	15801	15802	0	0	29	0	0	10	1	0	0	0	0	0	3	5	0	0	0	0	0	15	0	0	0	42	1218.92	1218.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.11	194.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051.8	0	1051.8	189.32	61.47	0	0	0	0	61.47	94.66	0	0	0	0	0	0	0	0	1218.92	118.97	18.28	29.86	167.11	1218.92	118.97	54.85	20.36	0	0	194.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.66	94.66	0	81.51	81.51	0	46.34	46.34	1051.8	189.32	61.47	0	0	61.47	0	61.47	895.66	504	512.31	882.86	0.12	0	55	0.36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1218.92	1218.92	0	0	0	0	1218.92	0	156.14	156.14	0	156.14	0	167.11	0	0	194.17	167.11	895.66	1218.92	1218.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1218.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323.25	895.66	1218.92	0	1051.8	1051.8	1218.92	1051.8	1051.8	0	895.66	0	1051.8	0	895.66	0	0	895.66	895.66	15801	0	0
158	15802	0	0	0	51	0	0	10	4	0	0	0	0	0	7	7	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15802	0	0
