idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lte	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	ysemy	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poacm_s	poa00	pdi00	pdiuc_s	pdiuc	pdinw	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchba01_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	bchcc_s	bed00_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tintrch_s	tin_s	thl_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_carenursingbenefits	i_months	i_mother	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	i_bchcc_ipc	i_bchcc_ilt	i_bchcc_01	i_bchcc_02	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	sel_s	sin22_s	sin24_s	sin28_s	sin29_s	sin30_s	sin31_s	sin32_s	sin33_s	sin34_s	sin35_s	sin36_s	sin37_s	sin39_s	sin40_s	sin41_s	sin42_s	sin43_s	sin44_s	sin45_s	sin46_s	sin47_s	sin48_s	sin49_s	sin50_s	sin01_s	sin02_s	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_carenursingbenefits	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
34	3403	3402	3401	0	14	0	3	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3401	1	0
34	3404	3402	3401	0	17	0	4	10	1	0	0	0	0	0	3	9	0	0	0	0	0	0	15	0	0	0	37	142.54	142.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.54	25.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	123	22.14	0	0	0	0	0	0	0	11.07	0	0	0	0	0	0	0	0	142.54	13.91	2.14	3.49	19.54	142.54	13.91	9.27	2.38	0	0	25.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.07	11.07	0	9.53	9.53	0	22.14	22.14	123	22.14	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.54	142.54	0	0	0	0	142.54	0	11.07	11.07	0	11.07	0	19.54	0	0	25.56	19.54	111.93	142.54	142.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.61	111.93	142.54	0	123	123	142.54	123	123	0	111.93	0	123	0	111.93	0	0	0	111.93	111.93	3401	1	0
35	3501	0	0	3502	68	1	0	10	2	0	0	0	0	0	3	3	0	0	0	0	0	0	15	0	0	0	37	3993.76	3993.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1714.2	0	0	0	0	1714.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1714.2	0	0	0	0	0	0	0	0	547.55	716.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5160.42	0	5160.42	0	326.98	3642.08	655.57	46.34	463.29	0	482.61	464.44	0	0	0	0	0	0	0	0	3993.76	389.79	59.91	97.85	547.55	3993.76	389.79	259.59	66.7	0	0	716.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464.44	464.44	0	399.93	399.93	0	0	46.34	5160.42	928.88	482.61	0	0	653.96	0	790.27	2987.31	674	0	12	0	3642.08	1287.25	0.15	0	40	0.5	0	2987.31	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4626.63	-4626.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3993.76	3993.76	0	0	0	1714.2	5707.96	1714.2	947.05	947.05	0	947.05	0	547.55	0	0	716.08	547.55	4213.37	5707.96	5707.96	0	0	0	1714.2	0	0	0	0	0	0	0	0	1714.2	0	0	3993.76	0	0	0	0	0	0	0	0	1714.2	0	0	0	0	0	0	0	0	0	1494.59	4213.37	3993.76	0	5160.42	5160.42	5707.96	5160.42	5160.42	0	4213.37	1714.2	5160.42	0	4213.37	1714.2	0	0	4213.37	4213.37	3501	0	0
35	3502	0	0	3501	67	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2123.74	0	0	0	0	2123.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2123.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2123.74	0	2123.74	0	326.98	3642.08	655.57	46.34	190.67	0	171.35	191.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191.14	191.14	0	164.59	164.59	0	0	46.34	2123.74	382.27	171.35	0	0	0	0	517.64	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2123.74	2123.74	2123.74	362.49	362.49	0	362.49	0	0	0	0	0	0	1761.26	2123.74	2123.74	0	0	0	2123.74	0	0	0	0	0	0	0	0	2123.74	0	0	0	0	0	0	0	0	0	0	0	2123.74	0	0	0	0	0	0	0	0	0	362.49	1761.26	0	0	2123.74	2123.74	2123.74	2123.74	2123.74	0	1761.26	2123.74	2123.74	0	1761.26	2123.74	0	0	1761.26	1761.26	3501	0	1
36	3601	0	0	3602	28	0	4	10	1	0	0	0	0	0	3	2	0	0	0	0	0	0	15	0	0	0	29	1747.51	1747.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239.58	313.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1507.92	0	1507.92	271.43	108.23	0	0	0	0	0	108.23	135.71	0	0	0	0	0	0	0	0	1747.51	170.56	26.21	42.81	239.58	1747.51	170.56	113.59	29.18	0	0	313.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.71	135.71	0	116.86	116.86	0	46.34	46.34	1507.92	271.43	108.23	0	0	0	0	108.23	1263.98	674	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	589.98	-589.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1747.51	1747.51	0	0	0	0	1747.51	0	243.94	243.94	0	243.94	0	239.58	0	0	313.33	239.58	1263.98	1747.51	1747.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1747.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483.52	1263.98	1747.51	0	1507.92	1507.92	1747.51	1507.92	1507.92	0	1263.98	0	1507.92	0	1263.98	0	0	0	1263.98	1263.98	3602	0	1
36	3602	0	0	3601	27	1	0	10	1	0	0	0	0	0	3	2	0	0	0	0	0	0	15	0	0	0	45	2457.71	2457.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336.95	503.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2120.76	0	2120.76	381.74	171.04	0	0	0	0	0	171.04	190.87	0	0	0	0	0	0	0	0	2457.71	239.87	36.87	60.21	336.95	2457.71	239.87	159.75	41.04	60.21	2.46	503.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.87	190.87	0	164.36	164.36	0	46.34	46.34	2120.76	381.74	171.04	0	0	279.27	0	171.04	1758.85	674	0	12	0	1814.34	1287.25	0.15	0	40	0.5	0	1511.42	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1084.85	-1084.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2457.71	2457.71	0	0	0	0	2457.71	0	361.91	361.91	0	361.91	0	336.95	0	0	503.34	336.95	1758.85	2457.71	2457.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2457.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	698.86	1758.85	2457.71	0	2120.76	2120.76	2457.71	2120.76	2120.76	0	1758.85	0	2120.76	0	1758.85	0	0	0	1758.85	1758.85	3602	0	0
37	3701	0	0	3702	65	1	0	10	2	0	0	0	0	0	4	1	0	0	0	0	0	0	15	0	0	0	3	120.41	120.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1892.57	0	0	0	0	1892.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1892.57	0	0	0	0	0	0	0	0	16.51	21.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1996.47	0	1996.47	0	152.71	1941.88	349.54	46.34	157	0	158.3	179.68	0	0	0	0	0	0	0	0	120.41	11.75	1.81	2.95	16.51	120.41	11.75	7.83	2.01	0	0	21.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.68	179.68	0	154.73	154.73	0	0	46.34	1996.47	359.36	158.3	0	0	0	0	309.71	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.41	120.41	0	0	0	1892.57	2012.98	1892.57	337.99	337.99	0	337.99	0	16.51	0	0	21.59	16.51	1658.49	2012.98	2012.98	0	0	0	1892.57	0	0	0	0	0	0	0	0	1892.57	0	0	120.41	0	0	0	0	0	0	0	0	1892.57	0	0	0	0	0	0	0	0	0	354.49	1658.49	120.41	0	1996.47	1996.47	2012.98	1996.47	1996.47	0	1658.49	1892.57	1996.47	0	1658.49	1892.57	0	0	1658.49	1658.49	3702	0	1
37	3702	0	0	3701	62	0	0	10	2	0	0	0	0	0	3	5	0	0	0	0	0	0	15	0	0	0	25	2187.16	2187.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299.86	392.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1887.3	0	1887.3	0	152.71	1941.88	349.54	46.34	148.42	0	147.11	169.86	0	0	0	0	0	0	0	0	2187.16	213.47	32.81	53.59	299.86	2187.16	213.47	142.17	36.53	0	0	392.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.86	169.86	0	146.27	146.27	0	0	46.34	1887.3	339.71	147.11	0	0	305.42	0	301.12	1614.41	674	0	12	0	1941.88	1287.25	0.15	0	40	0.5	0	1614.41	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1880.81	-1880.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2187.16	2187.16	0	0	0	0	2187.16	0	316.97	316.97	0	316.97	0	299.86	0	0	392.16	299.86	1570.33	2187.16	2187.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2187.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616.83	1570.33	2187.16	0	1887.3	1887.3	2187.16	1887.3	1887.3	0	1570.33	0	1887.3	0	1570.33	0	0	0	1570.33	1570.33	3702	0	0
38	3801	0	0	3802	65	1	0	10	4	0	0	0	0	0	4	8	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1793.81	0	0	0	0	1793.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1793.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1793.81	0	1793.81	322.89	137.53	0	0	0	0	0	137.53	161.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.44	161.44	0	139.02	139.02	0	46.34	46.34	1793.81	322.89	137.53	0	0	137.53	0	137.53	1494.84	674	0	12	0	896.91	1287.25	0.12	0	40	0.5	0	747.42	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	820.84	-820.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1793.81	1793.81	1793.81	298.97	298.97	0	298.97	0	0	0	0	0	0	1494.84	1793.81	1793.81	0	0	0	1793.81	0	0	0	0	0	0	0	0	1793.81	0	0	0	0	0	0	0	0	0	0	0	1793.81	0	0	0	0	0	0	0	0	0	298.97	1494.84	0	0	1793.81	1793.81	1793.81	1793.81	1793.81	0	1494.84	1793.81	1793.81	0	1494.84	1793.81	0	0	1494.84	1494.84	3801	0	0
38	3802	0	0	3801	57	0	0	10	4	0	0	0	0	0	4	5	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3801	0	1
39	3901	0	0	0	33	1	0	10	1	0	0	0	0	0	3	3	0	0	0	0	0	0	15	0	0	0	37	1978.62	1978.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271.27	354.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1707.35	0	1707.35	307.32	128.67	0	0	0	0	0	128.67	153.66	0	0	0	0	0	0	0	0	1978.62	193.11	29.68	48.48	271.27	1978.62	193.11	128.61	33.04	0	0	354.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.66	153.66	0	132.32	132.32	0	46.34	46.34	1707.35	307.32	128.67	0	0	128.67	0	128.67	1425.02	674	0	12	0	1707.35	1802.15	0.2	0	35	0.57	0	1425.02	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	751.02	-751.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1978.62	1978.62	0	0	0	0	1978.62	0	282.33	282.33	0	282.33	0	271.27	0	0	354.77	271.27	1425.02	1978.62	1978.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1978.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553.6	1425.02	1978.62	0	1707.35	1707.35	1978.62	1707.35	1707.35	0	1425.02	0	1707.35	0	1425.02	0	0	0	1425.02	1425.02	3901	0	0
40	4001	0	0	4002	79	1	0	10	2	0	0	0	0	0	4	1	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215.84	1962.7	0	0	0	0	1962.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1962.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1962.7	0	1962.7	0	143.51	1852.17	333.39	46.34	152.08	0	154.84	176.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.64	176.64	0	152.11	152.11	0	0	46.34	1962.7	353.29	154.84	0	0	287.03	0	295.59	1541.97	674	0	12	0	1852.17	1287.25	0.15	0	40	0.5	0	1541.97	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1735.93	-1735.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215.84	0	215.84	1962.7	1962.7	2178.54	331.48	331.48	0	331.48	0	0	0	0	0	0	1847.05	1962.7	1962.7	0	0	0	2178.54	0	0	0	0	0	0	0	0	2178.54	0	0	0	0	0	0	0	0	0	0	0	2178.54	0	0	0	0	0	0	0	0	0	331.48	1847.05	0	0	1962.7	1962.7	1962.7	1962.7	1962.7	0	1631.21	2178.54	1962.7	215.84	1847.05	1962.7	0	0	1847.05	1847.05	4001	0	0
40	4002	0	0	4001	68	0	0	10	2	0	0	0	0	0	4	5	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1741.65	0	0	0	0	1741.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1741.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1741.65	0	1741.65	0	143.51	1852.17	333.39	46.34	134.95	0	132.18	156.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.75	156.75	0	134.98	134.98	0	0	46.34	1741.65	313.5	132.18	0	0	0	0	278.46	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1741.65	1741.65	1741.65	288.93	288.93	0	288.93	0	0	0	0	0	0	1452.72	1741.65	1741.65	0	0	0	1741.65	0	0	0	0	0	0	0	0	1741.65	0	0	0	0	0	0	0	0	0	0	0	1741.65	0	0	0	0	0	0	0	0	0	288.93	1452.72	0	0	1741.65	1741.65	1741.65	1741.65	1741.65	0	1452.72	1741.65	1741.65	0	1452.72	1741.65	0	0	1452.72	1452.72	4001	0	1
